text,label_str,label
Who is the `` Queen Mother '' ?,HUM:desc,34.0
What 's the most commonly-spoken language in Belgium ?,ENTY:lang,40.0
Who has more DNA - a man or a woman ?,HUM:ind,4.0
What are Maid-Rites ?,DESC:def,7.0
"What children 's tale contains the line : `` Come , Cinderslut , and hold this skein of wool for me '' ?",ENTY:cremat,1.0
What level of government or governmental agency is responsible for dealing with racism ?,HUM:gr,5.0
How many referees work a soccer game ?,NUM:count,13.0
What cocktail do you concoct with whisky and sweet vermouth ?,ENTY:food,18.0
How do you say `` fresh '' in Spanish ?,ENTY:termeq,21.0
What do bee hives do in cranberry bogs ?,DESC:desc,12.0
What caused the Lynmouth floods ?,DESC:reason,9.0
When is the Tulip Festival in Michigan ?,NUM:date,8.0
"Who came up with the name , El Nino ?",HUM:ind,4.0
What movie did Madilyn Kahn star in with Gene Wilder ?,ENTY:cremat,1.0
What type of bridge is the Golden Gate Bridge ?,ENTY:other,14.0
What dictator has the nickname `` El Maximo '' ?,HUM:ind,4.0
What stereo manufacturer is `` Slightly ahead of its time '' ?,HUM:gr,5.0
What U.S. city is The Queen of the Pacific ?,LOC:city,22.0
What TV sitcom character had the maiden name Ethel Potter ?,HUM:ind,4.0
What was the first Lifesaver flavor ?,ENTY:food,18.0
Who kept the most famous diary in the English language ?,HUM:ind,4.0
Where can I find out the top 1 singles ?,LOC:other,16.0
How many degrees cooler is the inside of a cucumber than the air outside ?,NUM:count,13.0
What Spanish artist painted Crucifixion ?,HUM:ind,4.0
What is the Jewish bible called ?,ENTY:cremat,1.0
Why is the grass green ?,DESC:reason,9.0
What is a firewall ?,DESC:def,7.0
What spy novelist served as Moscow correspondent for Reuter and The Times of London ?,HUM:ind,4.0
Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?,HUM:gr,5.0
How long does it take for Spider-Man 's web to evaporate ?,NUM:period,28.0
Who was Randy Steven Craft 's lawyer ?,HUM:ind,4.0
What was known as the Spice Island ?,LOC:other,16.0
Who was the first host of Person to Person ?,HUM:ind,4.0
Name the Ranger who was always after Yogi Bear .,HUM:ind,4.0
"What deck of cards includes the Wheel of Fortune , the Lovers , and Death ?",ENTY:other,14.0
What does the Statue of Liberty wear on her feet ?,ENTY:other,14.0
Who is the superstar in rent-a-cars ?,HUM:ind,4.0
McCarren Airport is located in what city ?,LOC:city,22.0
"What household facility contains a float ball , ballcock , and overflow tube ?",ENTY:other,14.0
What was the name of Betty Boop 's dog ?,ENTY:animal,2.0
What fraction of a beaver 's life is spent swimming ?,NUM:perc,41.0
What was the Bridge of San Luis Rey made of ?,ENTY:substance,29.0
What do economists do ?,DESC:desc,12.0
What country has the largest sheep population ?,LOC:country,19.0
"What do I need to do to take my dog with me to live in Dominica , West Indies for a year ?",DESC:desc,12.0
What country is the world 's largest importer of cognac ?,LOC:country,19.0
How many years is Johnnie Walker Black Label aged ?,NUM:count,13.0
What does SIDS stand for ?,ABBR:exp,3.0
What is Grenada 's main commodity export ?,ENTY:other,14.0
"How much would a black-and-white 1-cent stamp be worth , Thomas Jefferson on it , ?",NUM:money,26.0
What makes a clitoris sensitive ?,DESC:reason,9.0
"What country has the most time zones , with 11 ?",LOC:country,19.0
What `` magic '' does Mandrake employ ?,ENTY:other,14.0
Who is the president of Stanford University ?,HUM:ind,4.0
Whose first presidential order was : `` Let 's get this goddamn thing airborne '' ?,HUM:ind,4.0
"What was introduced commercially by Bayer A.G. of Leverkusen , in 1899 ?",ENTY:other,14.0
What city is Logan Airport in ?,LOC:city,22.0
What is a nanometer ?,DESC:def,7.0
How many innings are there in a regulation softball game ?,NUM:count,13.0
When did CNN go on the air ?,NUM:date,8.0
What is the largest city on the Great Lakes ?,LOC:city,22.0
What is the telephone number for the University of Kentucky ?,NUM:code,42.0
Who invented baseball ?,HUM:ind,4.0
How many wives did Brigham Young have ?,NUM:count,13.0
What product on the market is good for hiding facial scars ?,ENTY:product,27.0
How long is the Coney Island boardwalk ?,NUM:dist,43.0
What city gained renown for its pea-soup fogs ?,LOC:city,22.0
What does `` Janelle '' mean ?,DESC:def,7.0
How do I get another city 's newspaper ?,DESC:manner,0.0
Name a movie about the Sioux Indians starring Kevin Costner .,ENTY:cremat,1.0
"Who was shot in the back during a Poker game in Deadwood , the Dakota territory ?",HUM:ind,4.0
What are the distinct physical characterstics of the Arabian horse ?,DESC:desc,12.0
What is a fear of thunder ?,ENTY:dismed,24.0
What animal has killed the most people ?,ENTY:animal,2.0
How many colleges are in Wyoming ?,NUM:count,13.0
What Russian seaport has a name meaning `` Lord of the East '' ?,LOC:city,22.0
Where can stocks be traded on-line ?,LOC:other,16.0
When was the Battle of Hastings ?,NUM:date,8.0
What kind of file has the extension .dbf ?,ENTY:other,14.0
When did Muhammad live ?,NUM:date,8.0
"What then-derogatory term was applied to the painters Monet , Sisley , Pissarro , Renoir and Degas ?",ENTY:termeq,21.0
What is a wop ?,DESC:def,7.0
Where do rocks come from ?,DESC:desc,12.0
How do I stop background noise in a car stereo ?,DESC:manner,0.0
Where do people mountain climb in Nepal ?,LOC:mount,25.0
What is the best college in the country ?,HUM:gr,5.0
What is viscosity ?,DESC:def,7.0
What was the name of the sitcom that Alyssa Milano starred in with Tony Danza ?,ENTY:cremat,1.0
What are the Nordic nations ?,LOC:country,19.0
Where on the Internet can I get information about the Fifth Amendment on the American Bill of Rights ?,LOC:other,16.0
What U.S. state borders Illinois to the north ?,LOC:state,11.0
Name a film in which Jude Law acted .,ENTY:cremat,1.0
What is the temperature for baking Peachy Oat Muffins ?,NUM:temp,44.0
What is a fear of bees ?,ENTY:dismed,24.0
What Vladimir Nabokov novel features Professor Humbert in love with a 12-year-old girl ?,ENTY:cremat,1.0
What is a green bog ?,DESC:def,7.0
Where did the myth of Santa Claus originate ?,LOC:other,16.0
What does a chairbound basophobic fear ?,ENTY:other,14.0
What city is served by Logan International Airport ?,LOC:city,22.0
What wrestling star became `` The Incredible Hulk '' ?,HUM:ind,4.0
What attracts tourists to Reims ?,LOC:other,16.0
What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?,ENTY:sport,30.0
What fastener did Whitcomb Judson patent in 1893 ?,ENTY:other,14.0
What 's an auberge in France ?,DESC:def,7.0
Who was the star of the 1965 Broadway hit Golden Boy ?,HUM:ind,4.0
Where is Procter & Gamble based in the U.S. ?,LOC:other,16.0
What army was founded by William Booth and his wife Catherine ?,HUM:gr,5.0
What does ribavirin consist of ?,ENTY:substance,29.0
Name the soft drink that is `` number one in the sun . '',ENTY:food,18.0
What is the web address of the list of e-mail addresses of members of the House of Representatives ?,LOC:other,16.0
What was her real name ?,HUM:ind,4.0
Why are the ears your center of balance ?,DESC:reason,9.0
Who invented the toothbrush ?,HUM:ind,4.0
What was the name of that popular song the Creeps sang ?,ENTY:cremat,1.0
Where is the Abominable Snowman said to wander ?,LOC:other,16.0
What is a fear of being alone ?,ENTY:dismed,24.0
How many dots make up the symbol for `` because '' ?,NUM:count,13.0
What do you get by adding Lactobacillus bulgaricus to milk ?,ENTY:food,18.0
"When reading classified ads , what does EENTY : other stand for ?",ABBR:exp,3.0
How many hearts does an octopus have ?,NUM:count,13.0
What plant has the largest seed ?,ENTY:plant,31.0
What was the only country you were allowed to drive into Israel from in 1979 ?,LOC:country,19.0
What 's approaching when a cyclist shouts : `` Oil '' ?,ENTY:other,14.0
"What baseball star turned down a $1 , 000-a-year contract because he felt he had n't earned it ?",HUM:ind,4.0
What kind of sport is often associated with hooligans ?,ENTY:sport,30.0
What video game hero do some of his fans call Chomper ?,HUM:ind,4.0
How many holes are there in a tenpin bowling ball ?,NUM:count,13.0
What is the longest word in the English language ?,ENTY:word,39.0
In What city or state do the most gay men live in ?,LOC:other,16.0
"What TV comediennes 's characters include former movie star Nora Desmond , secretary Mrs. Wiggins and a housewife named Eunice ?",HUM:ind,4.0
What is `` the bear of beers '' ?,ENTY:animal,2.0
Name the operating system that runs on IBM-compatible machines .,ENTY:other,14.0
What does the name `` Justin '' mean ?,DESC:def,7.0
What percentage of the body is muscle ?,NUM:perc,41.0
What color of dry wine should be served with veal roasts and chops ?,ENTY:color,20.0
What is a golf ball made of ?,ENTY:substance,29.0
What is the Amish religion ?,DESC:def,7.0
What does an average daycare provider get paid in New England ?,NUM:money,26.0
What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?,HUM:gr,5.0
Who played the Ringo Kid in the 1939 film Stagecoach ?,HUM:ind,4.0
Who died 1 feet from where John F. Kennedy did ?,HUM:ind,4.0
What is the `` coppertop '' battery ?,DESC:def,7.0
What sign is The Water Carrier the zodiacal symbol for ?,ENTY:symbol,45.0
What animals do you find in the stock market ?,ENTY:animal,2.0
What is color ?,DESC:def,7.0
When is the site www.questions.com going to open ?,NUM:date,8.0
What did Shostakovich write for Rostropovich ?,ENTY:cremat,1.0
What first name was Nipsy Russell given at birth ?,HUM:ind,4.0
How can I get some free technical information on Electric Vehicle ?,DESC:manner,0.0
Who is the youngest of the Beatles ?,HUM:ind,4.0
How did shipyard inspector James J. Kilroy designate equipment as being satisfactory ?,DESC:manner,0.0
What is a Jellicle Cat ?,DESC:def,7.0
Where can I find the best free evidence for debate about Russia ?,LOC:other,16.0
What is Bill Gates of Microsoft E-mail address ?,LOC:other,16.0
What is the second hardest substance ?,ENTY:substance,29.0
Why did several San Diego schools stop serving apples to students ?,DESC:reason,9.0
What Russian city boasts the Hermitage Museum ?,LOC:city,22.0
When is Bastille Day ?,NUM:date,8.0
What makes a tornado turn ?,DESC:reason,9.0
How many shots can a stock M16 hold ?,NUM:count,13.0
What two colors are you blind to if you suffer from protanopia ?,ENTY:color,20.0
Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?,DESC:reason,9.0
Who is Coronado ?,HUM:desc,34.0
What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger ?,ENTY:cremat,1.0
What is artificial intelligence ?,DESC:def,7.0
What do flatfish eat ?,ENTY:food,18.0
Who was the first Holy Roman Emperor ?,HUM:ind,4.0
What can I use to remove the stubborn gummed labels from some diskettes ?,ENTY:other,14.0
What day of the week sees the most fatal car accidents ?,NUM:date,8.0
"What is the origin of the word , magic ?",DESC:desc,12.0
What sport do you shag flies in ?,ENTY:sport,30.0
What is white chocolate ?,DESC:def,7.0
Where is Trinidad ?,LOC:other,16.0
Name the organization that is presided by a Security Council .,HUM:gr,5.0
"Who graced the airwaves with such pearls as `` Do ya lo-o-ove me ? Get naked , baby ! '' ?",HUM:ind,4.0
What kind of wine is Spumante ?,ENTY:food,18.0
Who portrayed portly criminologist Carl Hyatt on Checkmate ?,HUM:ind,4.0
How do you say I love you in Spanish ?,ENTY:termeq,21.0
What does the name Gina mean ?,DESC:def,7.0
What is the most advanced handheld calculator in the world ?,ENTY:product,27.0
How fast is light ?,NUM:speed,38.0
What is the belt of low pressure around the equator called ?,ENTY:termeq,21.0
What are shooting stars ?,DESC:def,7.0
Whom did the Chicago Bulls beat in the 1993 championship ?,HUM:gr,5.0
When was the first American encyclopedia published ?,NUM:date,8.0
What 's the tallest building in New York City ?,LOC:other,16.0
How is Easter Sunday 's date determined ?,DESC:manner,0.0
What is the Motto for the State of Maryland ?,DESC:desc,12.0
Who is Desmond Tutu ?,HUM:desc,34.0
Where can I find information on the Narragansett Indians and other tribes in Rhode Island ?,LOC:other,16.0
Name a tiger that is extinct .,ENTY:animal,2.0
How many quarters equal a pound ?,NUM:count,13.0
What kind of books does Fodor 's publish ?,ENTY:cremat,1.0
"What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?",HUM:ind,4.0
What chapter of the Bible has the most verses ?,NUM:ord,46.0
Who is the worst US President ever ?,HUM:ind,4.0
What Asian leader was known as The Little Brown Saint ?,HUM:ind,4.0
What is the abbreviated expression for the National Bureau of Investigation ?,ABBR:abb,36.0
How fast does the fastest car go ?,NUM:speed,38.0
What is the highest mountain in the world ?,LOC:mount,25.0
What arch can you see from the Place de la Concorde ?,LOC:other,16.0
Who sings the song `` Drink to me with thine eyes '' by Ben Johnson ?,HUM:ind,4.0
How long should a person wash their hands before they are clean ?,NUM:period,28.0
Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?,LOC:other,16.0
Which is the wealthiest country in the world ?,LOC:country,19.0
How can I find a phone number of someone if I only know their email address ?,DESC:manner,0.0
How can you contact play producers and promoters on-line ?,DESC:manner,0.0
Who is the monarch of the United Kingdom ?,HUM:ind,4.0
What is a fear of passing high objects ?,ENTY:dismed,24.0
What do players try to do when the music stops in a game of musical chairs ?,DESC:desc,12.0
What are the top ten most common girl names in the US ?,HUM:ind,4.0
Why is black the color of mourning in the West ?,DESC:reason,9.0
What is the rarest coin ?,ENTY:other,14.0
What Judith Rossner novel was made into a film starring Diane Keaton ?,ENTY:cremat,1.0
Which country is Australia 's largest export market ?,LOC:country,19.0
Where is the Kentucky Horse Park located ?,LOC:other,16.0
What is a fear of parasites ?,ENTY:dismed,24.0
In what Olympic Games did Nadia Comaneci become popular ?,ENTY:sport,30.0
Who does data collection in tourism ?,HUM:ind,4.0
What was the name of the daughter of the Virginia chief Powhatan that married John Rolfe ?,HUM:ind,4.0
What is the leading pecan and peanut growing state ?,LOC:state,11.0
What does a nihilist believe in ?,DESC:desc,12.0
What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?,DESC:desc,12.0
"In what sport are these following numbers relevant : 118 , 126 , 134 , 142 , 15 , 158 , 167 , 177 , and 19 ?",ENTY:sport,30.0
Who were the four famous founders of United Artists ?,HUM:ind,4.0
